Product,Purpose,experiment,run,Project_Name,run_label,Strain,strain_key,Feedstock_Parent1,Start_Time,Stop_Time,has_switch,is_multiple_OTR_strain,Viable_Cell_Density__g_over_L,Product_Flux_Viable_Cells__mmol_over_gDCW_over_h,Growth_Rate_Viable_Cells__1_over_h,Death_Rate_Avg__1_over_h,Death_Rate_Avg_Viable_Cells__1_over_h,TRS_Flux_Viable_Cells__mmol_over_gDCW_over_h,TRS_Flux__mmol_over_gDCW_over_h,TRS_for_Other_Viable_Cells__mmol_over_gDCW_over_h,sOUR_Viable_Cells__mmol_over_gDCW_over_h,TRS_to_Maintenance_Flux__mmol_over_gDCW_over_h,Est_Liquid_Solid_Yield__percent,Est_Liquid_Liquid_Yield__percent,Est_Recovery__percent,Protocol,Feed_Type,Overlay,has_overlay,Overlay_Concentration__Percent,Base_Used,Cell_Association_End__percent,Unadjusted_Productivity_g_l_h,Unadjusted_Yield_wt_percent,Product_O2_Ratio__mol_over_mol,Cell_Density_End__gDCW_over_L,Run_Execution,Run_Performance,Tank_Conditions1,Tank_Conditions2,Absolute_Interval,interval_day,interval_end_day,is_curated_interval,productivity_method,Unadjusted_TRS_consumption_rate__g_over_gDCW_over_h,TRS_for_Product__gTRS,TRS_for_Biomass__gTRS,TRS_for_Glycerol__gTRS,TRS_for_Other__gTRS,TRS__g,Interval_biomass__gDCW_over_L,TRS_consumed__g,Product_Produced__g,TRS_to_maint__g,Growth_Rate__hr_1,Flux__g_product_over_gDCW_over_hr,Product_Flux__mmol_over_gDCW_over_h,Target_OTR,OUR__mmol_O2_over_L_over_hr,sOUR___mmol_O2_over_gdcw_over_h,Generation,N,alpha_N,alpha_delta_N,alpha_gamma_N,beta_N,beta_delta_N,beta_gamma_N,delta_N,fail_N,fail_rate,gamma_N,pass_N,pass_rate,prob_alpha,prob_beta,prob_gamma,prob_delta,prob_alpha_delta,prob_alpha_gamma,prob_beta_delta,prob_beta_gamma,prob_gamma_given_alpha,prob_gamma_given_beta,prob_delta_given_alpha,prob_delta_given_beta,Titer_End__g_over_kg,Ethanol_End__g_over_L,Acetate_End__g_over_L,Glycerol_End__g_over_L,Mevalonate_End__g_over_L,Citrate_End__g_over_L,Pyruvate_End__g_over_L,Time_To_Target_OUR__h,seed_build_cell_source,missing_carbon__percent,product_carbon__percent,biomass_carbon__percent,co2_carbon__percent,citrate_carbon__percent,pyruvate_carbon__percent,succinate_carbon__percent,lactate_carbon__percent,glycerol_carbon__percent,formate_carbon__percent,acetate_carbon__percent,mevalonate_carbon__percent,ethanol_carbon__percent,Cap_Cane_PCV_End__percent,Cap_Feedstock_Solids_End__percent,Cap_Heavy_Em_End__percent,Cap_Light_Em_End__percent,Cap_Oil_Em_End__percent,Cap_PCV_End__percent,Cap_Dead_Cell_Layer_End__percent,Zeex9ieJAlt_end__g_L,Zeex9ieJ_mAU_sec_end__area,Zeex9ieJ_Screening_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,interval_type
Zeex9ieJ,MF,94CB02FEB7,9,Zeex9ieJ for All,12664-9,94CB02FEB7,9427397,m1098919,4/9/21 3:52 PM,160.56,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1536526986,49.62337,100,49.62337,42465F1271,NULL,NULL,0,NULL,NH4OH,NULL,0.07555,1.9955,0.00564,41.33684,alpha,delta,None; None; None,None; 0.50L; 30.00C; None,Day 0-2,2,2,0,NULL,0.0009170633926,2.71611,22.30555,NULL,10.79734,35.819,NULL,35.819,0.71477,10.79734,NULL,0.00183,0.007809366118,110,57.13978,1.38229676,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,2.75121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.57894,NULL,0.86059,0,0,14.53607,NULL,1.673583,0.19767,2.751213,0,0.150839,NULL,Cumulative
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.15643,NULL,NULL,0.8924936066,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,2.27679,0.38996,3.9201,0.0119,33.10606,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-7,7,7,1,4.2,0.002515241958,69.40594,97.90936,0.96474,297.65046,465.9305,47.1398,465.9305,18.26472,297.65046,0.02106,0.00986,0.04207669395,140,139.86458,4.22474254,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,17.84548,1.62705,1.02197,2.54506,0.41178,3.73498,0.29471,100000000,vial,25.14068299,7.5342995,11.50685755,53.32507128,0.7556012032,0.06470141536,0.2615046534,0.09045690348,0.534235757,0,0.2232474379,0.1074636633,0.4558776456,5.24119,NULL,0.68027,0.95857,34.50835,14.39394,NULL,26.188122,NULL,11.087207,1.651076,0.458221,0,Curated
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.699413,NULL,NULL,0.9491410293,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.61669,4.5582,0.01287,48.97351,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 2-3,3,3,0,4.2,0.002917818437,19.77787,27.56926,NULL,66.83512,114.18225,13.2736,114.18225,5.2047,66.83512,0.03556,0.0133,0.05675659529,140,204.46289,4.17496908,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,13.62495,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.35514,NULL,0.57632,16.07477,4.43925,21.29283,NULL,29.582002,NULL,13.89745,1.757095,0.679279,0,Single
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.750826,NULL,NULL,1.105633276,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.67858,5.0473,0.01634,40.51565,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-4,4,4,0,4.2,0.003005567333,16.44495,12.50524,NULL,56.79106,85.74125,6.02082,85.74125,4.32762,56.79106,0.02213,0.01517,0.06473665793,140,177.22635,4.374268955,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,17.67859,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.23696,NULL,0.52161,26.24441,1.4307,17.6155,NULL,26.935569,NULL,18.032164,2.050979,0.895966,0,Cumulative (Day 3-)
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.750826,NULL,NULL,1.105633276,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.67858,5.0473,0.01634,40.51565,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-4,4,4,0,4.2,0.003005567333,16.44495,12.50524,NULL,56.79106,85.74125,6.02082,85.74125,4.32762,56.79106,0.02213,0.01517,0.06473665793,140,177.22635,4.374268955,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,17.67859,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.23696,NULL,0.52161,26.24441,1.4307,17.6155,NULL,26.935569,NULL,18.032164,2.050979,0.895966,0,Single
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.700978,NULL,NULL,1.092454613,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.57556,4.6535,0.01561,38.17413,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-5,5,5,0,4.2,0.002907488987,28.91858,23.97357,NULL,110.6436,163.53575,11.5424,163.53575,7.61015,110.6436,0.02161,0.01353,0.05773810032,140,157.3767,4.122600829,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,18.97253,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.1689,NULL,0.61529,14.41317,17.90494,16.59745,NULL,36.126401,NULL,19.351978,2.61686,0.951028,0,Cumulative (Day 3-)
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.507365,NULL,NULL,1.03106787,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.48971,4.5551,0.01504,32.84717,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-6,6,6,0,4.2,0.002678316612,36.85006,28.56809,NULL,147.4711,212.88925,13.75449,212.88925,9.69739,147.4711,0.01753,0.0122,0.05206244079,140,138.9802,4.23111641,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,19.21762,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.83626,NULL,0.66707,7.85324,24.6513,14.28138,NULL,24.044322,NULL,19.601977,2.588629,0.848118,0,Cumulative (Day 3-)
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.436376,NULL,NULL,0.9854479038,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,2.27679,0.42956,4.3421,0.01423,33.10606,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 3-7,7,7,0,4.2,0.002554063702,41.95891,34.81006,0.96474,176.56229,254.296,16.75978,254.296,11.04182,176.56229,0.01704,0.01109,0.04732561216,140,128.80475,3.890669865,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,17.84548,1.62705,1.02197,2.54506,0.41178,3.73498,0.29471,100000000,vial,28.51052475,8.3454957,7.495815842,51.08023478,1.384440362,0.118548317,0.4791384604,0.1657384712,0.9788464363,0,0.4090421806,0.1968988832,0.8352758177,5.24119,NULL,0.68027,0.95857,34.50835,14.39394,NULL,26.188122,NULL,11.087207,1.651076,0.458221,0,Cumulative (Day 3-)
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.657042,NULL,NULL,1.110929483,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.47957,4.2195,0.01474,38.17413,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 4-5,5,5,0,4.2,0.002888967887,12.47363,11.46833,NULL,53.85254,77.7945,5.52158,77.7945,3.28253,53.85254,0.02117,0.01219,0.05201976666,140,138.88202,3.638118799,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,18.97253,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.1689,NULL,0.61529,14.41317,17.90494,16.59745,NULL,36.126401,NULL,19.351978,2.61686,0.951028,0,Single
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.196107,NULL,NULL,0.8756330284,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.31721,4.2291,0.01327,32.84717,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 5-6,6,6,0,4.2,0.002111560379,7.93149,4.59451,NULL,36.8275,49.3535,2.21209,49.3535,2.08723,36.8275,0.00965,0.00893,0.03810799969,140,102.01255,3.105672422,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,19.21762,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.83626,NULL,0.66707,7.85324,24.6513,14.28138,NULL,24.044322,NULL,19.601977,2.588629,0.848118,0,Single
Zeex9ieJ,MF,1BA0846587,16,Zeex9ieJ for All,18896-16,1BA0846587,8770807,m1369912,2/8/22 3:45 PM,162.43,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.194858,NULL,NULL,0.8303184028,97.72321,86.23242,84.26908888,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,2.27679,0.22777,3.2469,0.01027,33.10606,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 6-7,7,7,0,4.2,0.002128183806,5.10885,6.24197,0.96474,29.09119,41.40675,3.00528,41.40675,1.34443,29.09119,0.01561,0.00691,0.02948782507,140,94.66814,2.859541123,1,15,14,2,12,1,1,0,3,3,0.2,12,12,0.8,0.9333333333,0.06666666667,0.8,0.2,0.1333333333,0.8,0.06666666667,0,0.8571428571,0,0.1428571429,1,17.84548,1.62705,1.02197,2.54506,0.41178,3.73498,0.29471,100000000,vial,5.83686111,6.2404808,8.254755192,51.61435958,8.502421619,0.7280543102,2.942587716,1.017868591,6.011501346,0,2.512097432,1.209237585,5.129774719,5.24119,NULL,0.68027,0.95857,34.50835,14.39394,NULL,26.188122,NULL,11.087207,1.651076,0.458221,0,Single
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5445790316,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.23458,3.3647,0.00988,38.07774,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-2,2,2,0,4.2,0.001830772431,10.96274,28.87468,NULL,45.90383,85.74125,13.90211,85.74125,2.88493,45.90383,NULL,0.00616,0.02628726519,140,101.35408,2.661767216,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,7.74686,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.63425,NULL,0,3.8055,12.13205,16.55554,NULL,10.614336,NULL,7.901794,1.646374,0.548946,0,Cumulative
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.433586,NULL,NULL,0.6944301463,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.38652,4.1486,0.01244,46.49526,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-3,3,3,0,4.2,0.002203152871,29.20954,50.95945,NULL,105.11576,185.28475,24.53512,185.28475,7.68672,105.11576,0.03417,0.00914,0.03900415646,140,132.62723,2.852489264,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,16.02135,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.04451,NULL,0.46601,14.15716,6.44384,20.21533,NULL,14.293213,NULL,16.341772,2.437701,1.041974,0,Cumulative
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.452141,NULL,NULL,0.7845905916,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.48558,4.6629,0.01436,44.17801,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-4,4,4,0,4.2,0.002425529177,48.39405,65.75776,NULL,158.96544,273.11725,31.65997,273.11725,12.73528,158.96544,0.0303,0.01131,0.04826444306,140,144.28658,3.266027148,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,21.76031,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.63634,NULL,0.44349,24.16272,0,19.20783,NULL,15.764288,NULL,22.195517,2.494417,1.174545,0,Cumulative
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.349891,NULL,NULL,0.8317685097,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.49829,4.7873,0.01479,38.0578,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-5,5,5,0,4.2,0.00249618783,62.3917,74.84553,NULL,205.72778,342.965,36.0354,342.965,16.41887,205.72778,0.02553,0.01195,0.05099558749,140,143.74289,3.776962673,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,22.96422,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.78197,NULL,0.40431,29.67954,0,16.54687,NULL,18.916932,NULL,23.423505,3.248606,1.122449,0,Cumulative
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.278193,NULL,NULL,0.8799306499,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.48757,4.764,0.0149,33.0133,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-6,6,6,0,4.2,0.002560873216,72.46013,80.25347,NULL,247.55165,400.26525,38.63913,400.26525,19.06846,247.55165,0.02221,0.0122,0.05206244079,140,139.61893,4.229172182,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,23.20785,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.18441,NULL,1.28327,23.24144,7.14512,14.35361,NULL,17.82911,NULL,23.672001,3.733585,1.070587,0,Cumulative
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.337248,NULL,NULL,0.8821588638,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,2.25285,0.48395,4.7308,0.01488,37.97541,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-7,7,7,1,4.2,0.002580958823,83.38532,92.13504,2.96686,285.35203,463.83925,44.35967,463.83925,21.94351,285.35203,0.02302,0.01221,0.05210511492,140,138.81599,3.655417809,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,22.9592,3.05226,0.93487,7.02575,0.42008,3.25415,0.48321,100000000,vial,24.3650008,9.0926318,10.87704683,51.71517811,0.6612955081,0.1065634977,0.2795381009,0.09607542208,1.481430439,0.1509159695,0.2051413477,0.1101240163,0.8590581598,4.21724,NULL,0.54466,29.38064,2.4432,16.51105,NULL,11.185469,NULL,14.262062,2.41003,0.668631,0,Cumulative
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.337248,NULL,NULL,0.8821588638,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,2.25285,0.48395,4.7308,0.01488,37.97541,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 0-7,7,7,1,4.2,0.002580958823,83.38532,92.13504,2.96686,285.35203,463.83925,44.35967,463.83925,21.94351,285.35203,0.02302,0.01221,0.05210511492,140,138.81599,3.655417809,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,22.9592,3.05226,0.93487,7.02575,0.42008,3.25415,0.48321,100000000,vial,24.3650008,9.0926318,10.87704683,51.71517811,0.6612955081,0.1065634977,0.2795381009,0.09607542208,1.481430439,0.1509159695,0.2051413477,0.1101240163,0.8590581598,4.21724,NULL,0.54466,29.38064,2.4432,16.51105,NULL,11.185469,NULL,14.262062,2.41003,0.668631,0,Curated
Zeex9ieJ,MF,1BA0846587,17,Zeex9ieJ for All,18897-17,1BA0846587,9182938,m1347278,2/8/22 3:45 PM,162.42,0,1,NULL,NULL,NULL,NULL,NULL,NULL,1.77717,NULL,NULL,1.025095129,97.74715,91.43422,89.37434417,42465F1271,90% VHP + 10% molasses,Isopropyl myristate (IPM),1,20,NH4OH,NULL,0.63275,4.8238,0.01473,46.49526,alpha,delta,None; 90% VHP + 10% molasses; Isopropyl myristate (IPM),90% VHP + 10% molasses; 0.50L; NoneC; Isopropyl myristate (IPM),Day 2-3,3,3,0,4.2,0.00310128944,18.24681,22.08477,NULL,59.21192,99.5435,10.63301,99.5435,4.80179,59.21192,0.03417,0.01496,0.06384050117,140,183.30774,3.942503817,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,16.02135,NULL,NULL,NULL,NULL,NULL,NULL,100000000,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.04451,NULL,0.46601,14.15716,6.44384,20.21533,NULL,14.293213,NULL,16.341772,2.437701,1.041974,0,Single
